fromNode	toNode	weight	direction	fromAltName	toAltName
NONMMUG033679.2	Fbxo33	0.222093075901334	undirected	NA	NA
NONMMUG033679.2	Fcgr3	0.347530966742024	undirected	NA	NA
NONMMUG033679.2	Fem1c	0.369995372149843	undirected	NA	NA
NONMMUG033679.2	Gata4	0.238467983591662	undirected	NA	NA
NONMMUG033679.2	Gltscr1l	0.244609321562485	undirected	NA	NA
NONMMUG033679.2	Glul	0.351510443663328	undirected	NA	NA
NONMMUG033679.2	Gm13128	0.243984964066404	undirected	NA	NA
NONMMUG033679.2	Gm9726	0.232393819848696	undirected	NA	NA
NONMMUG033679.2	Gpatch3	0.231069679321467	undirected	NA	NA
NONMMUG033679.2	Gtf2i	0.271725392306458	undirected	NA	NA
NONMMUG033679.2	Gtf3c4	0.385196439161357	undirected	NA	NA
NONMMUG033679.2	Gtf3c5	0.29673127724064	undirected	NA	NA
NONMMUG033679.2	Guca1a	0.200776428449407	undirected	NA	NA
NONMMUG033679.2	Hinfp	0.193969289091189	undirected	NA	NA
NONMMUG033679.2	Hipk1	0.244374493597524	undirected	NA	NA
NONMMUG033679.2	Hmgcl	0.242791041095689	undirected	NA	NA
NONMMUG033679.2	Ints5	0.23888837284722	undirected	NA	NA
NONMMUG033679.2	Iqcf1	0.209005983827606	undirected	NA	NA
NONMMUG033679.2	Irak2	0.216318369597374	undirected	NA	NA
NONMMUG033679.2	Irgq	0.291034724771817	undirected	NA	NA
NONMMUG033679.2	Katna1	0.244002806861951	undirected	NA	NA
NONMMUG033679.2	Kdm3a	0.321257990212586	undirected	NA	NA
NONMMUG033679.2	Kif18b	0.227406803185058	undirected	NA	NA
NONMMUG033679.2	Kifc5b	0.319706823762213	undirected	NA	NA
NONMMUG033679.2	Klhl11	0.233960978199511	undirected	NA	NA
NONMMUG033679.2	Lctl	0.337789597608984	undirected	NA	NA
NONMMUG033679.2	Mad2l1bp	0.306790042610571	undirected	NA	NA
NONMMUG033679.2	Mapkapk5	0.324869908250028	undirected	NA	NA
NONMMUG033679.2	Med14	0.229722600368431	undirected	NA	NA
NONMMUG033679.2	Med24	0.251743800768425	undirected	NA	NA
NONMMUG033679.2	Med29	0.365052111248316	undirected	NA	NA
NONMMUG033679.2	Mfap5	0.218803444462292	undirected	NA	NA
NONMMUG033679.2	Mocs3	0.290290350061992	undirected	NA	NA
NONMMUG033679.2	Mta2	0.286974798953917	undirected	NA	NA
NONMMUG033679.2	Ncapd2	0.348926690580725	undirected	NA	NA
NONMMUG033679.2	Necap2	0.24338505388056	undirected	NA	NA
NONMMUG033679.2	Nf2	0.257236533467285	undirected	NA	NA
NONMMUG033679.2	Nmnat1	0.241566162406352	undirected	NA	NA
NONMMUG033679.2	Nsun5	0.349541612228432	undirected	NA	NA
NONMMUG033679.2	Pip5k1a	0.380803360532087	undirected	NA	NA
NONMMUG033679.2	Pkd1	0.194483745616951	undirected	NA	NA
NONMMUG033679.2	Poldip3	0.333540847735212	undirected	NA	NA
NONMMUG033679.2	Ppp1r15b	0.302431938605919	undirected	NA	NA
NONMMUG033679.2	Prmt6	0.223761230793084	undirected	NA	NA
NONMMUG033679.2	Prps1l3	0.220627249182043	undirected	NA	NA
NONMMUG033679.2	Prr11	0.236384985482572	undirected	NA	NA
NONMMUG033679.2	Prr13	0.229166581940498	undirected	NA	NA
NONMMUG033679.2	Psmc3ip	0.28283238884877	undirected	NA	NA
NONMMUG033679.2	Rabgef1	0.35228159697764	undirected	NA	NA
NONMMUG033679.2	Rad54l2	0.289307026470043	undirected	NA	NA
NONMMUG033679.2	Rbm5	0.250473481622701	undirected	NA	NA
NONMMUG033679.2	Rnf44	0.324875256886659	undirected	NA	NA
NONMMUG033679.2	Rnpc3	0.215977542863205	undirected	NA	NA
NONMMUG033679.2	Rpl10l	0.316463345271828	undirected	NA	NA
NONMMUG033679.2	Rprd1a	0.326279902277586	undirected	NA	NA
NONMMUG033679.2	Sac3d1	0.249022845428368	undirected	NA	NA
NONMMUG033679.2	Scd1	0.258932968485112	undirected	NA	NA
NONMMUG033679.2	Sf1	0.254199895693848	undirected	NA	NA
NONMMUG033679.2	Shmt1	0.372805864771333	undirected	NA	NA
NONMMUG033679.2	Sirt1	0.23646946030802	undirected	NA	NA
NONMMUG033679.2	Slc16a6	0.311923549670585	undirected	NA	NA
NONMMUG033679.2	Slc19a3	0.212960070973205	undirected	NA	NA
NONMMUG033679.2	Slc1a5	0.265464824970059	undirected	NA	NA
NONMMUG033679.2	Slc25a25	0.389095500645077	undirected	NA	NA
NONMMUG033679.2	Slc25a33	0.214495591292514	undirected	NA	NA
NONMMUG033679.2	Slc34a2	0.258820281187135	undirected	NA	NA
NONMMUG033679.2	Smpd4	0.255774102988401	undirected	NA	NA
NONMMUG033679.2	Snapc2	0.24097156883994	undirected	NA	NA
NONMMUG033679.2	Snrnp35	0.282934146828127	undirected	NA	NA
NONMMUG033679.2	Snrpc	0.344702719206086	undirected	NA	NA
NONMMUG033679.2	Spata2	0.243009318226935	undirected	NA	NA
NONMMUG033679.2	Spata21	0.226359604779292	undirected	NA	NA
NONMMUG033679.2	Spdl1	0.297482808782132	undirected	NA	NA
NONMMUG033679.2	Strip1	0.224589566110048	undirected	NA	NA
NONMMUG033679.2	Taf4b	0.381628815998136	undirected	NA	NA
NONMMUG033679.2	Tbxa2r	0.219333533080825	undirected	NA	NA
NONMMUG033679.2	Tceb3	0.303116790417096	undirected	NA	NA
NONMMUG033679.2	Tcof1	0.315950479168848	undirected	NA	NA
NONMMUG033679.2	Thoc5	0.224291698913536	undirected	NA	NA
NONMMUG033679.2	Tmed6	0.281290959861698	undirected	NA	NA
NONMMUG033679.2	Tmem170	0.227302342676883	undirected	NA	NA
NONMMUG033679.2	Tmem201	0.239054213390987	undirected	NA	NA
NONMMUG033679.2	Tmem231	0.225843083556169	undirected	NA	NA
NONMMUG033679.2	Tnfaip8l2	0.275953420926411	undirected	NA	NA
NONMMUG033679.2	Traip	0.228217544065733	undirected	NA	NA
NONMMUG033679.2	Ubap1	0.268280531036273	undirected	NA	NA
NONMMUG033679.2	Ubtfl1	0.279272425989715	undirected	NA	NA
NONMMUG033679.2	Usp16	0.243065647154953	undirected	NA	NA
NONMMUG033679.2	Usp22	0.28757696997086	undirected	NA	NA
NONMMUG033679.2	Usp29	0.234059346033628	undirected	NA	NA
NONMMUG033679.2	Uspl1	0.222527866836396	undirected	NA	NA
NONMMUG033679.2	Wibg	0.206146487263081	undirected	NA	NA
NONMMUG033679.2	Wipf2	0.293803855321523	undirected	NA	NA
NONMMUG033679.2	Zbtb10	0.3584446248368	undirected	NA	NA
NONMMUG033679.2	Zbtb43	0.242567531141614	undirected	NA	NA
NONMMUG033679.2	Zbtb7a	0.250692438717197	undirected	NA	NA
NONMMUG033679.2	Zbtb8a	0.220009904707865	undirected	NA	NA
NONMMUG033679.2	Zc3h12a	0.311294328657288	undirected	NA	NA
NONMMUG033679.2	Zfp296	0.283944338217291	undirected	NA	NA
NONMMUG033679.2	Zfp598	0.236794876052528	undirected	NA	NA
NONMMUG033679.2	Zfp622	0.26321853550236	undirected	NA	NA
NONMMUG033679.2	Zfp623	0.25454198746659	undirected	NA	NA
NONMMUG033679.2	Zfp707	0.221938474783679	undirected	NA	NA
NONMMUG033679.2	Zfp775	0.238503341663262	undirected	NA	NA
NONMMUG033679.2	Zfp777	0.270850279315116	undirected	NA	NA
NONMMUG033679.2	Zfp791	0.207636890817033	undirected	NA	NA
NONMMUG033679.2	Zfp821	0.21912863890734	undirected	NA	NA
NONMMUG033679.2	Zfyve20	0.268484468809017	undirected	NA	NA
NONMMUG033679.2	Znhit6	0.270294976526591	undirected	NA	NA
NONMMUG033679.2	Zscan5b	0.24659045160694	undirected	NA	NA
NONMMUG059794.1	NONMMUG007544.2	0.36580307425982	undirected	NA	NA
NONMMUG059794.1	NONMMUG039348.2	0.167585759720947	undirected	NA	NA
NONMMUG059794.1	NONMMUG018436.2	0.247555879047169	undirected	NA	NA
NONMMUG059794.1	NONMMUG027498.2	0.297213911706174	undirected	NA	NA
NONMMUG059794.1	NONMMUG011208.2	0.277470044722343	undirected	NA	NA
NONMMUG059794.1	NONMMUG033278.2	0.274309477711767	undirected	NA	NA
NONMMUG059794.1	NONMMUG024251.2	0.231290180820079	undirected	NA	NA
NONMMUG059794.1	NONMMUG040891.2	0.30321516998366	undirected	NA	NA
NONMMUG059794.1	NONMMUG045154.2	0.171602063800032	undirected	NA	NA
NONMMUG059794.1	NONMMUG026613.2	0.236489569622567	undirected	NA	NA
NONMMUG059794.1	NONMMUG033692.2	0.331682436976714	undirected	NA	NA
NONMMUG059794.1	NONMMUG034454.2	0.146145800305579	undirected	NA	NA
NONMMUG059794.1	NONMMUG085964.1	0.262111726839722	undirected	NA	NA
NONMMUG059794.1	NONMMUG018446.2	0.265307792032344	undirected	NA	NA
NONMMUG059794.1	NONMMUG018071.2	0.312908018017486	undirected	NA	NA
NONMMUG059794.1	NONMMUG006303.2	0.238177288796724	undirected	NA	NA
NONMMUG059794.1	NONMMUG013067.2	0.229613389676534	undirected	NA	NA
NONMMUG059794.1	NONMMUG021443.2	0.278751278734908	undirected	NA	NA
NONMMUG059794.1	NONMMUG025258.2	0.267076373965256	undirected	NA	NA
NONMMUG059794.1	NONMMUG009428.2	0.307165315271132	undirected	NA	NA
NONMMUG059794.1	NONMMUG002586.2	0.228409830940476	undirected	NA	NA
NONMMUG059794.1	NONMMUG039868.2	0.34831844623611	undirected	NA	NA
NONMMUG059794.1	NONMMUG020777.2	0.275306372410357	undirected	NA	NA
NONMMUG059794.1	NONMMUG022430.2	0.259245413561465	undirected	NA	NA
NONMMUG059794.1	NONMMUG041608.2	0.297726151040788	undirected	NA	NA
NONMMUG059794.1	NONMMUG077589.1	0.319023033847614	undirected	NA	NA
NONMMUG059794.1	NONMMUG062933.1	0.195119214854147	undirected	NA	NA
NONMMUG059794.1	NONMMUG053264.1	0.310137326150536	undirected	NA	NA
NONMMUG059794.1	NONMMUG007952.2	0.316352176761396	undirected	NA	NA
NONMMUG059794.1	NONMMUG034012.2	0.297554970775366	undirected	NA	NA
NONMMUG059794.1	NONMMUG032114.2	0.309222133490952	undirected	NA	NA
NONMMUG059794.1	NONMMUG037817.2	0.199081417470689	undirected	NA	NA
NONMMUG059794.1	NONMMUG007873.2	0.35584901400716	undirected	NA	NA
NONMMUG059794.1	NONMMUG075645.1	0.2658923470384	undirected	NA	NA
NONMMUG059794.1	NONMMUG002075.2	0.273505358296252	undirected	NA	NA
NONMMUG059794.1	NONMMUG040224.2	0.292843567256533	undirected	NA	NA
NONMMUG059794.1	NONMMUG022526.2	0.129811501068971	undirected	NA	NA
NONMMUG059794.1	NONMMUG022606.2	0.338147176000183	undirected	NA	NA
NONMMUG059794.1	NONMMUG003811.2	0.2509265983105	undirected	NA	NA
NONMMUG059794.1	NONMMUG019500.2	0.232640143052316	undirected	NA	NA
NONMMUG059794.1	NONMMUG002971.2	0.276801510041806	undirected	NA	NA
NONMMUG059794.1	NONMMUG032603.2	0.257968779569715	undirected	NA	NA
NONMMUG059794.1	NONMMUG007719.2	0.260155758375922	undirected	NA	NA
NONMMUG059794.1	NONMMUG033115.2	0.353413472158523	undirected	NA	NA
NONMMUG059794.1	NONMMUG001189.2	0.160481966830269	undirected	NA	NA
NONMMUG059794.1	NONMMUG020709.2	0.259716932831743	undirected	NA	NA
NONMMUG059794.1	NONMMUG044440.2	0.138024565082852	undirected	NA	NA
NONMMUG059794.1	NONMMUG003809.2	0.186890924421633	undirected	NA	NA
NONMMUG059794.1	NONMMUG033678.2	0.318483197361514	undirected	NA	NA
NONMMUG059794.1	NONMMUG005166.2	0.212220187921958	undirected	NA	NA
NONMMUG059794.1	NONMMUG033173.2	0.187689294811911	undirected	NA	NA
NONMMUG059794.1	NONMMUG048063.1	0.199875728386693	undirected	NA	NA
NONMMUG059794.1	NONMMUG020778.2	0.266828632696517	undirected	NA	NA
NONMMUG059794.1	NONMMUG015030.2	0.288518567113823	undirected	NA	NA
NONMMUG059794.1	NONMMUG006871.2	0.134459832681047	undirected	NA	NA
NONMMUG059794.1	NONMMUG017982.2	0.197991564416325	undirected	NA	NA
NONMMUG059794.1	NONMMUG084117.1	0.295557495070572	undirected	NA	NA
NONMMUG059794.1	NONMMUG067257.1	0.28061821282721	undirected	NA	NA
NONMMUG059794.1	NONMMUG007718.2	0.273451734607743	undirected	NA	NA
NONMMUG059794.1	NONMMUG019634.2	0.208616690653546	undirected	NA	NA
NONMMUG059794.1	NONMMUG025231.2	0.270004410350422	undirected	NA	NA
NONMMUG059794.1	NONMMUG078994.1	0.22677967785414	undirected	NA	NA
NONMMUG059794.1	NONMMUG034801.2	0.241468308484531	undirected	NA	NA
NONMMUG059794.1	NONMMUG000711.2	0.211412388067881	undirected	NA	NA
NONMMUG059794.1	NONMMUG041474.2	0.194366265196185	undirected	NA	NA
NONMMUG059794.1	1810026J23Rik	0.361818235360209	undirected	NA	NA
NONMMUG059794.1	2610507B11Rik	0.324732684345792	undirected	NA	NA
NONMMUG059794.1	Aars	0.381029923938496	undirected	NA	NA
NONMMUG059794.1	Abcf2	0.253388595197006	undirected	NA	NA
NONMMUG059794.1	Adsl	0.318333422472877	undirected	NA	NA
NONMMUG059794.1	Alyref	0.339662364615158	undirected	NA	NA
NONMMUG059794.1	Aqp11	0.308357063840192	undirected	NA	NA
NONMMUG059794.1	B020004C17Rik	0.229716519480511	undirected	NA	NA
NONMMUG059794.1	BC027231	0.289451451760783	undirected	NA	NA
NONMMUG059794.1	Bag5	0.255006171016158	undirected	NA	NA
NONMMUG059794.1	Bend3	0.354273654324435	undirected	NA	NA
NONMMUG059794.1	Brd8	0.337720988875707	undirected	NA	NA
NONMMUG059794.1	Cand1	0.146510255014389	undirected	NA	NA
NONMMUG059794.1	Ccne1	0.374123765648273	undirected	NA	NA
NONMMUG059794.1	Cdc25c	0.325505794529701	undirected	NA	NA
NONMMUG059794.1	Cdk5rap3	0.142738212467637	undirected	NA	NA
NONMMUG059794.1	Cdk9	0.356586019724344	undirected	NA	NA
NONMMUG059794.1	Coil	0.373698447727369	undirected	NA	NA
NONMMUG059794.1	Cpsf6	0.283221973449112	undirected	NA	NA
NONMMUG059794.1	Cst7	0.181962667215861	undirected	NA	NA
NONMMUG059794.1	Cul3	0.318151532092338	undirected	NA	NA
NONMMUG059794.1	D16Ertd472e	0.310503714697381	undirected	NA	NA
NONMMUG059794.1	D4Wsu53e	0.248866770988338	undirected	NA	NA
NONMMUG059794.1	Dcun1d3	0.355736311805749	undirected	NA	NA
NONMMUG059794.1	Ddr1	0.326297338065356	undirected	NA	NA
NONMMUG059794.1	Dnajc12	0.321133105174444	undirected	NA	NA
NONMMUG059794.1	Dpep2	0.192239342521205	undirected	NA	NA
NONMMUG059794.1	Dr1	0.288285574009086	undirected	NA	NA
NONMMUG059794.1	E4f1	0.277007631146021	undirected	NA	NA
NONMMUG059794.1	Eid2	0.201335956287474	undirected	NA	NA
NONMMUG059794.1	Ep300	0.302074757524503	undirected	NA	NA
NONMMUG059794.1	Fam109a	0.321671937863642	undirected	NA	NA
NONMMUG059794.1	Fam76a	0.351039490303641	undirected	NA	NA
NONMMUG059794.1	Fam98b	0.301524690148418	undirected	NA	NA
NONMMUG059794.1	Fbxo33	0.142556723953489	undirected	NA	NA
NONMMUG059794.1	Fcgr3	0.351007037736797	undirected	NA	NA
NONMMUG059794.1	Fem1c	0.377746997018614	undirected	NA	NA
NONMMUG059794.1	Gata4	0.245022614259348	undirected	NA	NA
NONMMUG059794.1	Gltscr1l	0.282906545954959	undirected	NA	NA
NONMMUG059794.1	Glul	0.341523291441912	undirected	NA	NA
NONMMUG059794.1	Gm13128	0.205659643847687	undirected	NA	NA
NONMMUG059794.1	Gm9726	0.220299063832769	undirected	NA	NA
NONMMUG059794.1	Gpatch3	0.19738519800807	undirected	NA	NA
NONMMUG059794.1	Gtf2i	0.32459019036185	undirected	NA	NA
NONMMUG059794.1	Gtf3c4	0.380658456149754	undirected	NA	NA
NONMMUG059794.1	Gtf3c5	0.35765104037953	undirected	NA	NA
NONMMUG059794.1	Guca1a	0.166277855919044	undirected	NA	NA
NONMMUG059794.1	Hinfp	0.176264784704211	undirected	NA	NA
NONMMUG059794.1	Hipk1	0.292404483867525	undirected	NA	NA
NONMMUG059794.1	Hmgcl	0.264557677498885	undirected	NA	NA
NONMMUG059794.1	Ints5	0.282312136616732	undirected	NA	NA
NONMMUG059794.1	Iqcf1	0.127126887998704	undirected	NA	NA
NONMMUG059794.1	Irak2	0.245039660717517	undirected	NA	NA
NONMMUG059794.1	Irgq	0.345616593066332	undirected	NA	NA
NONMMUG059794.1	Katna1	0.292328820641391	undirected	NA	NA
NONMMUG059794.1	Kdm3a	0.279007719234933	undirected	NA	NA
NONMMUG059794.1	Kif18b	0.270446574203797	undirected	NA	NA
NONMMUG059794.1	Kifc5b	0.311210353676233	undirected	NA	NA
NONMMUG059794.1	Klhl11	0.271689222232676	undirected	NA	NA
NONMMUG059794.1	Lctl	0.356732737124508	undirected	NA	NA
NONMMUG059794.1	Mad2l1bp	0.359713875470725	undirected	NA	NA
NONMMUG059794.1	Mapkapk5	0.334973487400314	undirected	NA	NA
NONMMUG059794.1	Med14	0.224722579211561	undirected	NA	NA
NONMMUG059794.1	Med24	0.252556048312918	undirected	NA	NA
NONMMUG059794.1	Med29	0.371507847175675	undirected	NA	NA
NONMMUG059794.1	Mfap5	0.225202945850483	undirected	NA	NA
NONMMUG059794.1	Mocs3	0.30536767746936	undirected	NA	NA
NONMMUG059794.1	Mta2	0.343522465682158	undirected	NA	NA
NONMMUG059794.1	Ncapd2	0.369009173054788	undirected	NA	NA
NONMMUG059794.1	Necap2	0.211048261264149	undirected	NA	NA
NONMMUG059794.1	Nf2	0.253556618252189	undirected	NA	NA
NONMMUG059794.1	Nmnat1	0.227488725786858	undirected	NA	NA
NONMMUG059794.1	Nsun5	0.34100738500006	undirected	NA	NA
NONMMUG059794.1	Pip5k1a	0.388413250712142	undirected	NA	NA
NONMMUG059794.1	Pkd1	0.23982639584531	undirected	NA	NA
NONMMUG059794.1	Poldip3	0.356772047870848	undirected	NA	NA
NONMMUG059794.1	Ppp1r15b	0.281291964507833	undirected	NA	NA
NONMMUG059794.1	Prmt6	0.194966342431243	undirected	NA	NA
NONMMUG059794.1	Prps1l3	0.154117709314022	undirected	NA	NA
NONMMUG059794.1	Prr11	0.28134789044909	undirected	NA	NA
NONMMUG059794.1	Prr13	0.149586004157883	undirected	NA	NA
NONMMUG059794.1	Psmc3ip	0.333847921044553	undirected	NA	NA
NONMMUG059794.1	Rabgef1	0.364606752087585	undirected	NA	NA
NONMMUG059794.1	Rad54l2	0.261884553189579	undirected	NA	NA
NONMMUG059794.1	Rbm5	0.280941754552841	undirected	NA	NA
NONMMUG059794.1	Rnf44	0.306280672299204	undirected	NA	NA
NONMMUG059794.1	Rnpc3	0.231640195885892	undirected	NA	NA
NONMMUG059794.1	Rpl10l	0.272051454357286	undirected	NA	NA
NONMMUG059794.1	Rprd1a	0.343694321397505	undirected	NA	NA
NONMMUG059794.1	Sac3d1	0.288927120388538	undirected	NA	NA
NONMMUG059794.1	Scd1	0.314406788535859	undirected	NA	NA
NONMMUG059794.1	Sf1	0.278315101187683	undirected	NA	NA
NONMMUG059794.1	Shmt1	0.36613442318453	undirected	NA	NA
NONMMUG059794.1	Sirt1	0.284227880749892	undirected	NA	NA
NONMMUG059794.1	Slc16a6	0.338045651285417	undirected	NA	NA
NONMMUG059794.1	Slc19a3	0.239957731601561	undirected	NA	NA
NONMMUG059794.1	Slc1a5	0.312425342194498	undirected	NA	NA
NONMMUG059794.1	Slc25a25	0.348436063036584	undirected	NA	NA
NONMMUG059794.1	Slc25a33	0.214960661321559	undirected	NA	NA
NONMMUG059794.1	Slc34a2	0.304141168597113	undirected	NA	NA
NONMMUG059794.1	Smpd4	0.313572262280072	undirected	NA	NA
NONMMUG059794.1	Snapc2	0.22993877988749	undirected	NA	NA
NONMMUG059794.1	Snrnp35	0.289774896827431	undirected	NA	NA
NONMMUG059794.1	Snrpc	0.314211239645971	undirected	NA	NA
NONMMUG059794.1	Spata2	0.240349353673998	undirected	NA	NA
NONMMUG059794.1	Spata21	0.177322868965886	undirected	NA	NA
NONMMUG059794.1	Spdl1	0.321923399547306	undirected	NA	NA
NONMMUG059794.1	Strip1	0.164451370707985	undirected	NA	NA
NONMMUG059794.1	Taf4b	0.331779829872517	undirected	NA	NA
NONMMUG059794.1	Tbxa2r	0.175340122295012	undirected	NA	NA
NONMMUG059794.1	Tceb3	0.354588341820345	undirected	NA	NA
NONMMUG059794.1	Tcof1	0.308682334467219	undirected	NA	NA
NONMMUG059794.1	Thoc5	0.226968424769815	undirected	NA	NA
NONMMUG059794.1	Tmed6	0.284730360665624	undirected	NA	NA
NONMMUG059794.1	Tmem170	0.150266082367575	undirected	NA	NA
NONMMUG059794.1	Tmem201	0.165704861227028	undirected	NA	NA
NONMMUG059794.1	Tmem231	0.230332681001775	undirected	NA	NA
NONMMUG059794.1	Tnfaip8l2	0.290044111330019	undirected	NA	NA
NONMMUG059794.1	Traip	0.175116841706893	undirected	NA	NA
NONMMUG059794.1	Ubap1	0.305220668728389	undirected	NA	NA
NONMMUG059794.1	Ubtfl1	0.314517474645761	undirected	NA	NA
NONMMUG059794.1	Usp16	0.157709003000493	undirected	NA	NA
NONMMUG059794.1	Usp22	0.339247965555971	undirected	NA	NA
NONMMUG059794.1	Usp29	0.163241763375455	undirected	NA	NA
NONMMUG059794.1	Uspl1	0.138669763407027	undirected	NA	NA
NONMMUG059794.1	Wibg	0.211975579101957	undirected	NA	NA
NONMMUG059794.1	Wipf2	0.340455254583072	undirected	NA	NA
NONMMUG059794.1	Zbtb10	0.330545932747651	undirected	NA	NA
NONMMUG059794.1	Zbtb43	0.265121587382803	undirected	NA	NA
NONMMUG059794.1	Zbtb7a	0.284350748396456	undirected	NA	NA
NONMMUG059794.1	Zbtb8a	0.242616313522509	undirected	NA	NA
NONMMUG059794.1	Zc3h12a	0.304205425643765	undirected	NA	NA
NONMMUG059794.1	Zfp296	0.298664332371842	undirected	NA	NA
NONMMUG059794.1	Zfp598	0.203066631191754	undirected	NA	NA
NONMMUG059794.1	Zfp622	0.325619362821896	undirected	NA	NA
NONMMUG059794.1	Zfp623	0.283383073686768	undirected	NA	NA
NONMMUG059794.1	Zfp707	0.181535760809521	undirected	NA	NA
NONMMUG059794.1	Zfp775	0.314871120696886	undirected	NA	NA
NONMMUG059794.1	Zfp777	0.292071389665791	undirected	NA	NA
NONMMUG059794.1	Zfp791	0.183558571854869	undirected	NA	NA
NONMMUG059794.1	Zfp821	0.187789696256763	undirected	NA	NA
NONMMUG059794.1	Zfyve20	0.334844327155327	undirected	NA	NA
NONMMUG059794.1	Znhit6	0.301831753387666	undirected	NA	NA
NONMMUG059794.1	Zscan5b	0.258169626103495	undirected	NA	NA
NONMMUG007544.2	NONMMUG039348.2	0.322580479543692	undirected	NA	NA
NONMMUG007544.2	NONMMUG018436.2	0.324991935046317	undirected	NA	NA
NONMMUG007544.2	NONMMUG027498.2	0.351020432239477	undirected	NA	NA
NONMMUG007544.2	NONMMUG011208.2	0.326162350820585	undirected	NA	NA
NONMMUG007544.2	NONMMUG033278.2	0.310957814122961	undirected	NA	NA
NONMMUG007544.2	NONMMUG024251.2	0.337044230202869	undirected	NA	NA
NONMMUG007544.2	NONMMUG040891.2	0.324210387411337	undirected	NA	NA
NONMMUG007544.2	NONMMUG045154.2	0.336966422882045	undirected	NA	NA
NONMMUG007544.2	NONMMUG026613.2	0.314613822942666	undirected	NA	NA
NONMMUG007544.2	NONMMUG033692.2	0.366662700822728	undirected	NA	NA
NONMMUG007544.2	NONMMUG034454.2	0.365321815487903	undirected	NA	NA
NONMMUG007544.2	NONMMUG085964.1	0.371235327614472	undirected	NA	NA
NONMMUG007544.2	NONMMUG018446.2	0.336504418275719	undirected	NA	NA
NONMMUG007544.2	NONMMUG018071.2	0.336937946033351	undirected	NA	NA
NONMMUG007544.2	NONMMUG006303.2	0.32415616262153	undirected	NA	NA
NONMMUG007544.2	NONMMUG013067.2	0.359790495829247	undirected	NA	NA
NONMMUG007544.2	NONMMUG021443.2	0.373791596032485	undirected	NA	NA
NONMMUG007544.2	NONMMUG025258.2	0.330650124979707	undirected	NA	NA
NONMMUG007544.2	NONMMUG009428.2	0.337586491728879	undirected	NA	NA
NONMMUG007544.2	NONMMUG002586.2	0.348120780946722	undirected	NA	NA
NONMMUG007544.2	NONMMUG039868.2	0.371194939757553	undirected	NA	NA
NONMMUG007544.2	NONMMUG020777.2	0.329569147781559	undirected	NA	NA
NONMMUG007544.2	NONMMUG022430.2	0.359725010688882	undirected	NA	NA
NONMMUG007544.2	NONMMUG041608.2	0.315786189156324	undirected	NA	NA
NONMMUG007544.2	NONMMUG077589.1	0.353785777586658	undirected	NA	NA
NONMMUG007544.2	NONMMUG062933.1	0.349302880272351	undirected	NA	NA
NONMMUG007544.2	NONMMUG053264.1	0.330840710528873	undirected	NA	NA
NONMMUG007544.2	NONMMUG007952.2	0.329069633121961	undirected	NA	NA
NONMMUG007544.2	NONMMUG034012.2	0.29801179771486	undirected	NA	NA
NONMMUG007544.2	NONMMUG032114.2	0.311712362376787	undirected	NA	NA
NONMMUG007544.2	NONMMUG037817.2	0.338723958207722	undirected	NA	NA
NONMMUG007544.2	NONMMUG007873.2	0.369341440252964	undirected	NA	NA
NONMMUG007544.2	NONMMUG075645.1	0.356268697362021	undirected	NA	NA
NONMMUG007544.2	NONMMUG002075.2	0.301694304858861	undirected	NA	NA
NONMMUG007544.2	NONMMUG040224.2	0.330431616569895	undirected	NA	NA
NONMMUG007544.2	NONMMUG022526.2	0.352521110295361	undirected	NA	NA
NONMMUG007544.2	NONMMUG022606.2	0.344002969279018	undirected	NA	NA
NONMMUG007544.2	NONMMUG003811.2	0.311688926338839	undirected	NA	NA
NONMMUG007544.2	NONMMUG019500.2	0.322753703379223	undirected	NA	NA
NONMMUG007544.2	NONMMUG002971.2	0.347101978696326	undirected	NA	NA
NONMMUG007544.2	NONMMUG032603.2	0.346346545575577	undirected	NA	NA
NONMMUG007544.2	NONMMUG007719.2	0.366023746359971	undirected	NA	NA
NONMMUG007544.2	NONMMUG033115.2	0.384810930291273	undirected	NA	NA
NONMMUG007544.2	NONMMUG001189.2	0.374775118676124	undirected	NA	NA
NONMMUG007544.2	NONMMUG020709.2	0.332510978590841	undirected	NA	NA
NONMMUG007544.2	NONMMUG044440.2	0.353250760271688	undirected	NA	NA
NONMMUG007544.2	NONMMUG003809.2	0.360444914898523	undirected	NA	NA
NONMMUG007544.2	NONMMUG033678.2	0.330793155654449	undirected	NA	NA
NONMMUG007544.2	NONMMUG005166.2	0.300822430073	undirected	NA	NA
NONMMUG007544.2	NONMMUG033173.2	0.356052719571407	undirected	NA	NA
NONMMUG007544.2	NONMMUG048063.1	0.358270806474665	undirected	NA	NA
NONMMUG007544.2	NONMMUG020778.2	0.339976079424821	undirected	NA	NA
NONMMUG007544.2	NONMMUG015030.2	0.326208739388736	undirected	NA	NA
NONMMUG007544.2	NONMMUG006871.2	0.33507494182471	undirected	NA	NA
NONMMUG007544.2	NONMMUG017982.2	0.344445670233887	undirected	NA	NA
NONMMUG007544.2	NONMMUG084117.1	0.32758095498363	undirected	NA	NA
NONMMUG007544.2	NONMMUG067257.1	0.316304135131947	undirected	NA	NA
NONMMUG007544.2	NONMMUG007718.2	0.341698821664207	undirected	NA	NA
NONMMUG007544.2	NONMMUG019634.2	0.291278726227059	undirected	NA	NA
NONMMUG007544.2	NONMMUG025231.2	0.308777358771404	undirected	NA	NA
